pattern_i,pattern_j,orig_row_i,orig_row_j,bits_i,bits_j,swaps
112,114,301,306,100101101,100110010,0
112,115,301,307,100101101,100110011,0
112,116,301,309,100101101,100110101,0
112,117,301,311,100101101,100110111,0
112,118,301,314,100101101,100111010,0
112,119,301,315,100101101,100111011,0
112,120,301,317,100101101,100111101,0
112,121,301,319,100101101,100111111,0
112,122,301,330,100101101,101001010,0
112,123,301,332,100101101,101001100,0
112,124,301,334,100101101,101001110,0
112,125,301,338,100101101,101010010,0
112,126,301,339,100101101,101010011,0
112,127,301,340,100101101,101010100,0
112,128,301,341,100101101,101010101,0
112,129,301,342,100101101,101010110,0
112,130,301,343,100101101,101010111,0
112,131,301,346,100101101,101011010,0
112,132,301,348,100101101,101011100,0
112,133,301,350,100101101,101011110,0
112,134,301,354,100101101,101100010,0
112,135,301,355,100101101,101100011,0
112,136,301,357,100101101,101100101,0
112,137,301,359,100101101,101100111,0
112,138,301,362,100101101,101101010,0
112,139,301,370,100101101,101110010,0
112,140,301,371,100101101,101110011,0
112,141,301,373,100101101,101110101,0
112,142,301,375,100101101,101110111,0
112,143,301,378,100101101,101111010,0
112,144,301,394,100101101,110001010,0
112,145,301,395,100101101,110001011,0
112,146,301,396,100101101,110001100,0
112,147,301,397,100101101,110001101,0
112,148,301,398,100101101,110001110,0
112,149,301,399,100101101,110001111,0
112,150,301,404,100101101,110010100,0
112,151,301,405,100101101,110010101,0
112,152,301,412,100101101,110011100,0
112,153,301,413,100101101,110011101,0
112,154,301,418,100101101,110100010,0
112,155,301,419,100101101,110100011,0
112,156,301,421,100101101,110100101,0
112,157,301,423,100101101,110100111,0
112,158,301,426,100101101,110101010,0
112,159,301,427,100101101,110101011,0
112,160,301,429,100101101,110101101,0
112,161,301,431,100101101,110101111,0
112,162,301,437,100101101,110110101,0
112,163,301,445,100101101,110111101,0
112,164,301,458,100101101,111001010,0
112,165,301,460,100101101,111001100,0
112,166,301,462,100101101,111001110,0
112,167,301,468,100101101,111010100,0
112,168,301,469,100101101,111010101,0
112,169,301,476,100101101,111011100,0
112,170,301,482,100101101,111100010,0
112,171,301,483,100101101,111100011,0
112,172,301,485,100101101,111100101,0
112,173,301,487,100101101,111100111,0
112,174,301,490,100101101,111101010,0
112,175,301,501,100101101,111110101,0
113,114,303,306,100101111,100110010,0
113,115,303,307,100101111,100110011,0
113,116,303,309,100101111,100110101,0
113,117,303,311,100101111,100110111,0
113,118,303,314,100101111,100111010,0
113,119,303,315,100101111,100111011,0
113,120,303,317,100101111,100111101,0
113,121,303,319,100101111,100111111,0
113,122,303,330,100101111,101001010,0
113,123,303,332,100101111,101001100,0
113,124,303,334,100101111,101001110,0
113,125,303,338,100101111,101010010,0
113,126,303,339,100101111,101010011,0
113,127,303,340,100101111,101010100,0
113,128,303,341,100101111,101010101,0
113,129,303,342,100101111,101010110,0
113,130,303,343,100101111,101010111,0
113,131,303,346,100101111,101011010,0
113,132,303,348,100101111,101011100,0
113,133,303,350,100101111,101011110,0
113,134,303,354,100101111,101100010,0
113,135,303,355,100101111,101100011,0
113,136,303,357,100101111,101100101,0
113,137,303,359,100101111,101100111,0
113,138,303,362,100101111,101101010,0
113,139,303,370,100101111,101110010,0
113,140,303,371,100101111,101110011,0
113,141,303,373,100101111,101110101,0
113,142,303,375,100101111,101110111,0
113,143,303,378,100101111,101111010,0
113,144,303,394,100101111,110001010,0
113,145,303,395,100101111,110001011,0
113,146,303,396,100101111,110001100,0
113,147,303,397,100101111,110001101,0
113,148,303,398,100101111,110001110,0
113,149,303,399,100101111,110001111,0
113,150,303,404,100101111,110010100,0
113,151,303,405,100101111,110010101,0
113,152,303,412,100101111,110011100,0
113,153,303,413,100101111,110011101,0
113,154,303,418,100101111,110100010,0
113,155,303,419,100101111,110100011,0
113,156,303,421,100101111,110100101,0
113,157,303,423,100101111,110100111,0
113,158,303,426,100101111,110101010,0
113,159,303,427,100101111,110101011,0
113,160,303,429,100101111,110101101,0
113,161,303,431,100101111,110101111,0
113,162,303,437,100101111,110110101,0
113,163,303,445,100101111,110111101,0
113,164,303,458,100101111,111001010,0
113,165,303,460,100101111,111001100,0
113,166,303,462,100101111,111001110,0
113,167,303,468,100101111,111010100,0
113,168,303,469,100101111,111010101,0
113,169,303,476,100101111,111011100,0
113,170,303,482,100101111,111100010,0
113,171,303,483,100101111,111100011,0
113,172,303,485,100101111,111100101,0
113,173,303,487,100101111,111100111,0
113,174,303,490,100101111,111101010,0
113,175,303,501,100101111,111110101,0
114,115,306,307,100110010,100110011,0
114,116,306,309,100110010,100110101,0
114,117,306,311,100110010,100110111,0
114,118,306,314,100110010,100111010,0
114,119,306,315,100110010,100111011,0
114,120,306,317,100110010,100111101,0
114,121,306,319,100110010,100111111,0
114,122,306,330,100110010,101001010,0
114,123,306,332,100110010,101001100,0
114,124,306,334,100110010,101001110,0
114,125,306,338,100110010,101010010,0
114,126,306,339,100110010,101010011,0
114,127,306,340,100110010,101010100,0
114,128,306,341,100110010,101010101,0
114,129,306,342,100110010,101010110,0
114,130,306,343,100110010,101010111,0
114,131,306,346,100110010,101011010,0
114,132,306,348,100110010,101011100,0
114,133,306,350,100110010,101011110,0
114,134,306,354,100110010,101100010,0
114,135,306,355,100110010,101100011,0
114,136,306,357,100110010,101100101,0
114,137,306,359,100110010,101100111,0
114,138,306,362,100110010,101101010,0
114,139,306,370,100110010,101110010,0
114,140,306,371,100110010,101110011,0
114,141,306,373,100110010,101110101,0
114,142,306,375,100110010,101110111,0
114,143,306,378,100110010,101111010,0
114,144,306,394,100110010,110001010,0
114,145,306,395,100110010,110001011,0
114,146,306,396,100110010,110001100,0
114,147,306,397,100110010,110001101,0
114,148,306,398,100110010,110001110,0
114,149,306,399,100110010,110001111,0
114,150,306,404,100110010,110010100,0
114,151,306,405,100110010,110010101,0
114,152,306,412,100110010,110011100,0
114,153,306,413,100110010,110011101,0
114,154,306,418,100110010,110100010,0
114,155,306,419,100110010,110100011,0
114,156,306,421,100110010,110100101,0
114,157,306,423,100110010,110100111,0
114,158,306,426,100110010,110101010,0
114,159,306,427,100110010,110101011,0
114,160,306,429,100110010,110101101,0
114,161,306,431,100110010,110101111,0
114,162,306,437,100110010,110110101,0
114,163,306,445,100110010,110111101,0
114,164,306,458,100110010,111001010,0
114,165,306,460,100110010,111001100,0
114,166,306,462,100110010,111001110,0
114,167,306,468,100110010,111010100,0
114,168,306,469,100110010,111010101,0
114,169,306,476,100110010,111011100,0
114,170,306,482,100110010,111100010,0
114,171,306,483,100110010,111100011,0
114,172,306,485,100110010,111100101,0
114,173,306,487,100110010,111100111,0
114,174,306,490,100110010,111101010,0
114,175,306,501,100110010,111110101,0
115,116,307,309,100110011,100110101,0
115,117,307,311,100110011,100110111,0
115,118,307,314,100110011,100111010,0
115,119,307,315,100110011,100111011,0
115,120,307,317,100110011,100111101,0
115,121,307,319,100110011,100111111,0
115,122,307,330,100110011,101001010,0
115,123,307,332,100110011,101001100,0
115,124,307,334,100110011,101001110,0
115,125,307,338,100110011,101010010,0
115,126,307,339,100110011,101010011,0
115,127,307,340,100110011,101010100,0
115,128,307,341,100110011,101010101,0
115,129,307,342,100110011,101010110,0
115,130,307,343,100110011,101010111,0
115,131,307,346,100110011,101011010,0
115,132,307,348,100110011,101011100,0
115,133,307,350,100110011,101011110,0
115,134,307,354,100110011,101100010,0
115,135,307,355,100110011,101100011,0
115,136,307,357,100110011,101100101,0
115,137,307,359,100110011,101100111,0
115,138,307,362,100110011,101101010,0
115,139,307,370,100110011,101110010,0
115,140,307,371,100110011,101110011,0
115,141,307,373,100110011,101110101,0
115,142,307,375,100110011,101110111,0
115,143,307,378,100110011,101111010,0
115,144,307,394,100110011,110001010,0
115,145,307,395,100110011,110001011,0
115,146,307,396,100110011,110001100,0
115,147,307,397,100110011,110001101,0
115,148,307,398,100110011,110001110,0
115,149,307,399,100110011,110001111,0
115,150,307,404,100110011,110010100,0
115,151,307,405,100110011,110010101,0
115,152,307,412,100110011,110011100,0
115,153,307,413,100110011,110011101,0
115,154,307,418,100110011,110100010,0
115,155,307,419,100110011,110100011,0
115,156,307,421,100110011,110100101,0
115,157,307,423,100110011,110100111,0
115,158,307,426,100110011,110101010,0
115,159,307,427,100110011,110101011,0
115,160,307,429,100110011,110101101,0
115,161,307,431,100110011,110101111,0
115,162,307,437,100110011,110110101,0
115,163,307,445,100110011,110111101,0
115,164,307,458,100110011,111001010,0
115,165,307,460,100110011,111001100,0
115,166,307,462,100110011,111001110,0
115,167,307,468,100110011,111010100,0
115,168,307,469,100110011,111010101,0
115,169,307,476,100110011,111011100,0
115,170,307,482,100110011,111100010,0
115,171,307,483,100110011,111100011,0
115,172,307,485,100110011,111100101,0
115,173,307,487,100110011,111100111,0
115,174,307,490,100110011,111101010,0
115,175,307,501,100110011,111110101,0
116,117,309,311,100110101,100110111,0
116,118,309,314,100110101,100111010,0
116,119,309,315,100110101,100111011,0
116,120,309,317,100110101,100111101,0
116,121,309,319,100110101,100111111,0
116,122,309,330,100110101,101001010,0
116,123,309,332,100110101,101001100,0
116,124,309,334,100110101,101001110,0
116,125,309,338,100110101,101010010,0
116,126,309,339,100110101,101010011,0
116,127,309,340,100110101,101010100,0
116,128,309,341,100110101,101010101,0
116,129,309,342,100110101,101010110,0
116,130,309,343,100110101,101010111,0
116,131,309,346,100110101,101011010,0
116,132,309,348,100110101,101011100,0
116,133,309,350,100110101,101011110,0
116,134,309,354,100110101,101100010,0
116,135,309,355,100110101,101100011,0
116,136,309,357,100110101,101100101,0
116,137,309,359,100110101,101100111,0
116,138,309,362,100110101,101101010,0
116,139,309,370,100110101,101110010,0
116,140,309,371,100110101,101110011,0
116,141,309,373,100110101,101110101,0
116,142,309,375,100110101,101110111,0
116,143,309,378,100110101,101111010,0
116,144,309,394,100110101,110001010,0
116,145,309,395,100110101,110001011,0
116,146,309,396,100110101,110001100,0
116,147,309,397,100110101,110001101,0
116,148,309,398,100110101,110001110,0
116,149,309,399,100110101,110001111,0
116,150,309,404,100110101,110010100,0
116,151,309,405,100110101,110010101,0
116,152,309,412,100110101,110011100,0
116,153,309,413,100110101,110011101,0
116,154,309,418,100110101,110100010,0
116,155,309,419,100110101,110100011,0
116,156,309,421,100110101,110100101,0
116,157,309,423,100110101,110100111,0
116,158,309,426,100110101,110101010,0
116,159,309,427,100110101,110101011,0
116,160,309,429,100110101,110101101,0
116,161,309,431,100110101,110101111,0
116,162,309,437,100110101,110110101,0
116,163,309,445,100110101,110111101,0
116,164,309,458,100110101,111001010,0
116,165,309,460,100110101,111001100,0
116,166,309,462,100110101,111001110,0
116,167,309,468,100110101,111010100,0
116,168,309,469,100110101,111010101,0
116,169,309,476,100110101,111011100,0
116,170,309,482,100110101,111100010,0
116,171,309,483,100110101,111100011,0
116,172,309,485,100110101,111100101,0
116,173,309,487,100110101,111100111,0
116,174,309,490,100110101,111101010,0
116,175,309,501,100110101,111110101,0
117,118,311,314,100110111,100111010,0
117,119,311,315,100110111,100111011,0
117,120,311,317,100110111,100111101,0
117,121,311,319,100110111,100111111,0
117,122,311,330,100110111,101001010,0
117,123,311,332,100110111,101001100,0
117,124,311,334,100110111,101001110,0
117,125,311,338,100110111,101010010,0
117,126,311,339,100110111,101010011,0
117,127,311,340,100110111,101010100,0
117,128,311,341,100110111,101010101,0
117,129,311,342,100110111,101010110,0
117,130,311,343,100110111,101010111,0
117,131,311,346,100110111,101011010,0
117,132,311,348,100110111,101011100,0
117,133,311,350,100110111,101011110,0
117,134,311,354,100110111,101100010,0
117,135,311,355,100110111,101100011,0
117,136,311,357,100110111,101100101,0
117,137,311,359,100110111,101100111,0
117,138,311,362,100110111,101101010,0
117,139,311,370,100110111,101110010,0
117,140,311,371,100110111,101110011,0
117,141,311,373,100110111,101110101,0
117,142,311,375,100110111,101110111,0
117,143,311,378,100110111,101111010,0
117,144,311,394,100110111,110001010,0
117,145,311,395,100110111,110001011,0
117,146,311,396,100110111,110001100,0
117,147,311,397,100110111,110001101,0
117,148,311,398,100110111,110001110,0
117,149,311,399,100110111,110001111,0
117,150,311,404,100110111,110010100,0
117,151,311,405,100110111,110010101,0
117,152,311,412,100110111,110011100,0
117,153,311,413,100110111,110011101,0
117,154,311,418,100110111,110100010,0
117,155,311,419,100110111,110100011,0
117,156,311,421,100110111,110100101,0
117,157,311,423,100110111,110100111,0
117,158,311,426,100110111,110101010,0
117,159,311,427,100110111,110101011,0
117,160,311,429,100110111,110101101,0
117,161,311,431,100110111,110101111,0
117,162,311,437,100110111,110110101,0
117,163,311,445,100110111,110111101,0
117,164,311,458,100110111,111001010,0
117,165,311,460,100110111,111001100,0
117,166,311,462,100110111,111001110,0
117,167,311,468,100110111,111010100,0
117,168,311,469,100110111,111010101,0
117,169,311,476,100110111,111011100,0
117,170,311,482,100110111,111100010,0
117,171,311,483,100110111,111100011,0
117,172,311,485,100110111,111100101,0
117,173,311,487,100110111,111100111,0
117,174,311,490,100110111,111101010,0
117,175,311,501,100110111,111110101,0
118,119,314,315,100111010,100111011,0
118,120,314,317,100111010,100111101,0
118,121,314,319,100111010,100111111,0
118,122,314,330,100111010,101001010,0
118,123,314,332,100111010,101001100,0
118,124,314,334,100111010,101001110,0
118,125,314,338,100111010,101010010,0
118,126,314,339,100111010,101010011,0
118,127,314,340,100111010,101010100,0
118,128,314,341,100111010,101010101,0
118,129,314,342,100111010,101010110,0
118,130,314,343,100111010,101010111,0
118,131,314,346,100111010,101011010,0
118,132,314,348,100111010,101011100,0
118,133,314,350,100111010,101011110,0
118,134,314,354,100111010,101100010,0
118,135,314,355,100111010,101100011,0
118,136,314,357,100111010,101100101,0
118,137,314,359,100111010,101100111,0
118,138,314,362,100111010,101101010,0
118,139,314,370,100111010,101110010,0
118,140,314,371,100111010,101110011,0
118,141,314,373,100111010,101110101,0
118,142,314,375,100111010,101110111,0
118,143,314,378,100111010,101111010,0
118,144,314,394,100111010,110001010,0
118,145,314,395,100111010,110001011,0
118,146,314,396,100111010,110001100,0
118,147,314,397,100111010,110001101,0
118,148,314,398,100111010,110001110,0
118,149,314,399,100111010,110001111,0
118,150,314,404,100111010,110010100,0
118,151,314,405,100111010,110010101,0
118,152,314,412,100111010,110011100,0
118,153,314,413,100111010,110011101,0
118,154,314,418,100111010,110100010,0
118,155,314,419,100111010,110100011,0
118,156,314,421,100111010,110100101,0
118,157,314,423,100111010,110100111,0
118,158,314,426,100111010,110101010,0
118,159,314,427,100111010,110101011,0
118,160,314,429,100111010,110101101,0
118,161,314,431,100111010,110101111,0
118,162,314,437,100111010,110110101,0
118,163,314,445,100111010,110111101,0
118,164,314,458,100111010,111001010,0
118,165,314,460,100111010,111001100,0
118,166,314,462,100111010,111001110,0
118,167,314,468,100111010,111010100,0
118,168,314,469,100111010,111010101,0
118,169,314,476,100111010,111011100,0
118,170,314,482,100111010,111100010,0
118,171,314,483,100111010,111100011,0
118,172,314,485,100111010,111100101,0
118,173,314,487,100111010,111100111,0
118,174,314,490,100111010,111101010,0
118,175,314,501,100111010,111110101,0
119,120,315,317,100111011,100111101,0
119,121,315,319,100111011,100111111,0
119,122,315,330,100111011,101001010,0
119,123,315,332,100111011,101001100,0
119,124,315,334,100111011,101001110,0
119,125,315,338,100111011,101010010,0
119,126,315,339,100111011,101010011,0
119,127,315,340,100111011,101010100,0
119,128,315,341,100111011,101010101,0
119,129,315,342,100111011,101010110,0
119,130,315,343,100111011,101010111,0
119,131,315,346,100111011,101011010,0
119,132,315,348,100111011,101011100,0
119,133,315,350,100111011,101011110,0
119,134,315,354,100111011,101100010,0
119,135,315,355,100111011,101100011,0
119,136,315,357,100111011,101100101,0
119,137,315,359,100111011,101100111,0
119,138,315,362,100111011,101101010,0
119,139,315,370,100111011,101110010,0
119,140,315,371,100111011,101110011,0
119,141,315,373,100111011,101110101,0
119,142,315,375,100111011,101110111,0
119,143,315,378,100111011,101111010,0
119,144,315,394,100111011,110001010,0
119,145,315,395,100111011,110001011,0
119,146,315,396,100111011,110001100,0
119,147,315,397,100111011,110001101,0
119,148,315,398,100111011,110001110,0
119,149,315,399,100111011,110001111,0
119,150,315,404,100111011,110010100,0
119,151,315,405,100111011,110010101,0
119,152,315,412,100111011,110011100,0
119,153,315,413,100111011,110011101,0
119,154,315,418,100111011,110100010,0
119,155,315,419,100111011,110100011,0
119,156,315,421,100111011,110100101,0
119,157,315,423,100111011,110100111,0
119,158,315,426,100111011,110101010,0
119,159,315,427,100111011,110101011,0
119,160,315,429,100111011,110101101,0
119,161,315,431,100111011,110101111,0
119,162,315,437,100111011,110110101,0
119,163,315,445,100111011,110111101,0
119,164,315,458,100111011,111001010,0
119,165,315,460,100111011,111001100,0
119,166,315,462,100111011,111001110,0
119,167,315,468,100111011,111010100,0
119,168,315,469,100111011,111010101,0
119,169,315,476,100111011,111011100,0
119,170,315,482,100111011,111100010,0
119,171,315,483,100111011,111100011,0
119,172,315,485,100111011,111100101,0
119,173,315,487,100111011,111100111,0
119,174,315,490,100111011,111101010,0
119,175,315,501,100111011,111110101,0
120,121,317,319,100111101,100111111,0
120,122,317,330,100111101,101001010,0
120,123,317,332,100111101,101001100,0
120,124,317,334,100111101,101001110,0
120,125,317,338,100111101,101010010,0
120,126,317,339,100111101,101010011,0
120,127,317,340,100111101,101010100,0
120,128,317,341,100111101,101010101,0
120,129,317,342,100111101,101010110,0
120,130,317,343,100111101,101010111,0
120,131,317,346,100111101,101011010,0
120,132,317,348,100111101,101011100,0
120,133,317,350,100111101,101011110,0
120,134,317,354,100111101,101100010,0
120,135,317,355,100111101,101100011,0
120,136,317,357,100111101,101100101,0
120,137,317,359,100111101,101100111,0
120,138,317,362,100111101,101101010,0
120,139,317,370,100111101,101110010,0
120,140,317,371,100111101,101110011,0
120,141,317,373,100111101,101110101,0
120,142,317,375,100111101,101110111,0
120,143,317,378,100111101,101111010,0
120,144,317,394,100111101,110001010,0
120,145,317,395,100111101,110001011,0
120,146,317,396,100111101,110001100,0
120,147,317,397,100111101,110001101,0
120,148,317,398,100111101,110001110,0
120,149,317,399,100111101,110001111,0
120,150,317,404,100111101,110010100,0
120,151,317,405,100111101,110010101,0
120,152,317,412,100111101,110011100,0
120,153,317,413,100111101,110011101,0
120,154,317,418,100111101,110100010,0
120,155,317,419,100111101,110100011,0
120,156,317,421,100111101,110100101,0
120,157,317,423,100111101,110100111,0
120,158,317,426,100111101,110101010,0
120,159,317,427,100111101,110101011,0
120,160,317,429,100111101,110101101,0
120,161,317,431,100111101,110101111,0
120,162,317,437,100111101,110110101,0
120,163,317,445,100111101,110111101,0
120,164,317,458,100111101,111001010,0
120,165,317,460,100111101,111001100,0
120,166,317,462,100111101,111001110,0
120,167,317,468,100111101,111010100,0
120,168,317,469,100111101,111010101,0
120,169,317,476,100111101,111011100,0
120,170,317,482,100111101,111100010,0
120,171,317,483,100111101,111100011,0
120,172,317,485,100111101,111100101,0
120,173,317,487,100111101,111100111,0
120,174,317,490,100111101,111101010,0
120,175,317,501,100111101,111110101,0
121,122,319,330,100111111,101001010,0
121,123,319,332,100111111,101001100,0
121,124,319,334,100111111,101001110,0
121,125,319,338,100111111,101010010,0
121,126,319,339,100111111,101010011,0
121,127,319,340,100111111,101010100,0
121,128,319,341,100111111,101010101,0
121,129,319,342,100111111,101010110,0
121,130,319,343,100111111,101010111,0
121,131,319,346,100111111,101011010,0
121,132,319,348,100111111,101011100,0
121,133,319,350,100111111,101011110,0
121,134,319,354,100111111,101100010,0
121,135,319,355,100111111,101100011,0
121,136,319,357,100111111,101100101,0
121,137,319,359,100111111,101100111,0
121,138,319,362,100111111,101101010,0
121,139,319,370,100111111,101110010,0
121,140,319,371,100111111,101110011,0
121,141,319,373,100111111,101110101,0
121,142,319,375,100111111,101110111,0
121,143,319,378,100111111,101111010,0
121,144,319,394,100111111,110001010,0
121,145,319,395,100111111,110001011,0
121,146,319,396,100111111,110001100,0
121,147,319,397,100111111,110001101,0
121,148,319,398,100111111,110001110,0
121,149,319,399,100111111,110001111,0
121,150,319,404,100111111,110010100,0
121,151,319,405,100111111,110010101,0
121,152,319,412,100111111,110011100,0
121,153,319,413,100111111,110011101,0
121,154,319,418,100111111,110100010,0
121,155,319,419,100111111,110100011,0
121,156,319,421,100111111,110100101,0
121,157,319,423,100111111,110100111,0
121,158,319,426,100111111,110101010,0
121,159,319,427,100111111,110101011,0
121,160,319,429,100111111,110101101,0
121,161,319,431,100111111,110101111,0
121,162,319,437,100111111,110110101,0
121,163,319,445,100111111,110111101,0
121,164,319,458,100111111,111001010,0
121,165,319,460,100111111,111001100,0
121,166,319,462,100111111,111001110,0
121,167,319,468,100111111,111010100,0
121,168,319,469,100111111,111010101,0
121,169,319,476,100111111,111011100,0
121,170,319,482,100111111,111100010,0
121,171,319,483,100111111,111100011,0
121,172,319,485,100111111,111100101,0
121,173,319,487,100111111,111100111,0
121,174,319,490,100111111,111101010,0
121,175,319,501,100111111,111110101,0
122,123,330,332,101001010,101001100,0
122,124,330,334,101001010,101001110,0
122,125,330,338,101001010,101010010,0
122,126,330,339,101001010,101010011,0
122,127,330,340,101001010,101010100,0
122,128,330,341,101001010,101010101,0
122,129,330,342,101001010,101010110,0
122,130,330,343,101001010,101010111,0
122,131,330,346,101001010,101011010,0
122,132,330,348,101001010,101011100,0
122,133,330,350,101001010,101011110,0
122,134,330,354,101001010,101100010,0
122,135,330,355,101001010,101100011,0
122,136,330,357,101001010,101100101,0
122,137,330,359,101001010,101100111,0
122,138,330,362,101001010,101101010,0
122,139,330,370,101001010,101110010,0
122,140,330,371,101001010,101110011,0
122,141,330,373,101001010,101110101,0
122,142,330,375,101001010,101110111,0
122,143,330,378,101001010,101111010,0
122,144,330,394,101001010,110001010,0
122,145,330,395,101001010,110001011,0
122,146,330,396,101001010,110001100,0
122,147,330,397,101001010,110001101,0
122,148,330,398,101001010,110001110,0
122,149,330,399,101001010,110001111,0
122,150,330,404,101001010,110010100,0
122,151,330,405,101001010,110010101,0
122,152,330,412,101001010,110011100,0
122,153,330,413,101001010,110011101,0
122,154,330,418,101001010,110100010,0
122,155,330,419,101001010,110100011,0
122,156,330,421,101001010,110100101,0
122,157,330,423,101001010,110100111,0
122,158,330,426,101001010,110101010,0
122,159,330,427,101001010,110101011,0
122,160,330,429,101001010,110101101,0
122,161,330,431,101001010,110101111,0
122,162,330,437,101001010,110110101,0
122,163,330,445,101001010,110111101,0
122,164,330,458,101001010,111001010,0
122,165,330,460,101001010,111001100,0
122,166,330,462,101001010,111001110,0
122,167,330,468,101001010,111010100,0
122,168,330,469,101001010,111010101,0
122,169,330,476,101001010,111011100,0
122,170,330,482,101001010,111100010,0
122,171,330,483,101001010,111100011,0
122,172,330,485,101001010,111100101,0
122,173,330,487,101001010,111100111,0
122,174,330,490,101001010,111101010,0
122,175,330,501,101001010,111110101,0
123,124,332,334,101001100,101001110,0
123,125,332,338,101001100,101010010,0
123,126,332,339,101001100,101010011,0
123,127,332,340,101001100,101010100,0
123,128,332,341,101001100,101010101,0
123,129,332,342,101001100,101010110,0
123,130,332,343,101001100,101010111,0
123,131,332,346,101001100,101011010,0
123,132,332,348,101001100,101011100,0
123,133,332,350,101001100,101011110,0
123,134,332,354,101001100,101100010,0
123,135,332,355,101001100,101100011,0
123,136,332,357,101001100,101100101,0
123,137,332,359,101001100,101100111,0
123,138,332,362,101001100,101101010,0
123,139,332,370,101001100,101110010,0
123,140,332,371,101001100,101110011,0
123,141,332,373,101001100,101110101,0
123,142,332,375,101001100,101110111,0
123,143,332,378,101001100,101111010,0
123,144,332,394,101001100,110001010,0
123,145,332,395,101001100,110001011,0
123,146,332,396,101001100,110001100,0
123,147,332,397,101001100,110001101,0
123,148,332,398,101001100,110001110,0
123,149,332,399,101001100,110001111,0
123,150,332,404,101001100,110010100,0
123,151,332,405,101001100,110010101,0
123,152,332,412,101001100,110011100,0
123,153,332,413,101001100,110011101,0
123,154,332,418,101001100,110100010,0
123,155,332,419,101001100,110100011,0
123,156,332,421,101001100,110100101,0
123,157,332,423,101001100,110100111,0
123,158,332,426,101001100,110101010,0
123,159,332,427,101001100,110101011,0
123,160,332,429,101001100,110101101,0
123,161,332,431,101001100,110101111,0
123,162,332,437,101001100,110110101,0
123,163,332,445,101001100,110111101,0
123,164,332,458,101001100,111001010,0
123,165,332,460,101001100,111001100,0
123,166,332,462,101001100,111001110,0
123,167,332,468,101001100,111010100,0
123,168,332,469,101001100,111010101,0
123,169,332,476,101001100,111011100,0
123,170,332,482,101001100,111100010,0
123,171,332,483,101001100,111100011,0
123,172,332,485,101001100,111100101,0
123,173,332,487,101001100,111100111,0
123,174,332,490,101001100,111101010,0
123,175,332,501,101001100,111110101,0
124,125,334,338,101001110,101010010,0
124,126,334,339,101001110,101010011,0
124,127,334,340,101001110,101010100,0
124,128,334,341,101001110,101010101,0
124,129,334,342,101001110,101010110,0
124,130,334,343,101001110,101010111,0
124,131,334,346,101001110,101011010,0
124,132,334,348,101001110,101011100,0
124,133,334,350,101001110,101011110,0
124,134,334,354,101001110,101100010,0
124,135,334,355,101001110,101100011,0
124,136,334,357,101001110,101100101,0
124,137,334,359,101001110,101100111,0
124,138,334,362,101001110,101101010,0
124,139,334,370,101001110,101110010,0
124,140,334,371,101001110,101110011,0
124,141,334,373,101001110,101110101,0
124,142,334,375,101001110,101110111,0
124,143,334,378,101001110,101111010,0
124,144,334,394,101001110,110001010,0
124,145,334,395,101001110,110001011,0
124,146,334,396,101001110,110001100,0
124,147,334,397,101001110,110001101,0
124,148,334,398,101001110,110001110,0
124,149,334,399,101001110,110001111,0
124,150,334,404,101001110,110010100,0
124,151,334,405,101001110,110010101,0
124,152,334,412,101001110,110011100,0
124,153,334,413,101001110,110011101,0
124,154,334,418,101001110,110100010,0
124,155,334,419,101001110,110100011,0
124,156,334,421,101001110,110100101,0
124,157,334,423,101001110,110100111,0
124,158,334,426,101001110,110101010,0
124,159,334,427,101001110,110101011,0
124,160,334,429,101001110,110101101,0
124,161,334,431,101001110,110101111,0
124,162,334,437,101001110,110110101,0
124,163,334,445,101001110,110111101,0
124,164,334,458,101001110,111001010,0
124,165,334,460,101001110,111001100,0
124,166,334,462,101001110,111001110,0
124,167,334,468,101001110,111010100,0
124,168,334,469,101001110,111010101,0
124,169,334,476,101001110,111011100,0
124,170,334,482,101001110,111100010,0
124,171,334,483,101001110,111100011,0
124,172,334,485,101001110,111100101,0
124,173,334,487,101001110,111100111,0
124,174,334,490,101001110,111101010,0
124,175,334,501,101001110,111110101,0
125,126,338,339,101010010,101010011,0
125,127,338,340,101010010,101010100,0
125,128,338,341,101010010,101010101,0
125,129,338,342,101010010,101010110,0
125,130,338,343,101010010,101010111,0
125,131,338,346,101010010,101011010,0
125,132,338,348,101010010,101011100,0
125,133,338,350,101010010,101011110,0
125,134,338,354,101010010,101100010,0
125,135,338,355,101010010,101100011,0
125,136,338,357,101010010,101100101,0
125,137,338,359,101010010,101100111,0
125,138,338,362,101010010,101101010,0
125,139,338,370,101010010,101110010,0
125,140,338,371,101010010,101110011,0
125,141,338,373,101010010,101110101,0
125,142,338,375,101010010,101110111,0
125,143,338,378,101010010,101111010,0
125,144,338,394,101010010,110001010,0
125,145,338,395,101010010,110001011,0
125,146,338,396,101010010,110001100,0
125,147,338,397,101010010,110001101,0
125,148,338,398,101010010,110001110,0
125,149,338,399,101010010,110001111,0
125,150,338,404,101010010,110010100,0
125,151,338,405,101010010,110010101,0
125,152,338,412,101010010,110011100,0
125,153,338,413,101010010,110011101,0
125,154,338,418,101010010,110100010,0
125,155,338,419,101010010,110100011,0
125,156,338,421,101010010,110100101,0
125,157,338,423,101010010,110100111,0
125,158,338,426,101010010,110101010,0
125,159,338,427,101010010,110101011,0
125,160,338,429,101010010,110101101,0
